"","id","community","housing_type","gender","tenure","hhhead_relation","business_owned","business_type","primary_dw_source","reasons_primary_dw","secondary_dw_source","reasons_secondary_dw","preferred_brand","primary_water_source","secondary_water_source","payment_mode","daily_hh_water_cost","daily_hh_water_cost_phhm","coping_mechanisms","time_of_last_coping","dbl_variable","value"
"686",77,"abuja","other","female","rented","self","no","na","packaged","availability;temperature","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","6","6","sachet_to_cook","last_7_days","adult_count",1
"687",77,"abuja","other","female","rented","self","no","na","packaged","availability;temperature","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","6","6","sachet_to_cook","last_7_days","child_count",3
"688",77,"abuja","other","female","rented","self","no","na","packaged","availability;temperature","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","6","6","sachet_to_cook","last_7_days","hh_size",4
"689",77,"abuja","other","female","rented","self","no","na","packaged","availability;temperature","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","6","6","sachet_to_cook","last_7_days","rooms_in_hh",1
"690",77,"abuja","other","female","rented","self","no","na","packaged","availability;temperature","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","6","6","sachet_to_cook","last_7_days","density",4
"691",77,"abuja","other","female","rented","self","no","na","packaged","availability;temperature","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","6","6","sachet_to_cook","last_7_days","daily_dw_cost_pp",3.4
"692",77,"abuja","other","female","rented","self","no","na","packaged","availability;temperature","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","6","6","sachet_to_cook","last_7_days","storage",0
"693",77,"abuja","other","female","rented","self","no","na","packaged","availability;temperature","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","6","6","sachet_to_cook","last_7_days","days_struggle",2
"694",78,"abuja","no_structure","female","owned","self","no","na","packaged","taste","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","19.428571428571427","4.8571428571428568","skipped_laundry","last_3_days","years_in_community",4
"695",78,"abuja","no_structure","female","owned","self","no","na","packaged","taste","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","19.428571428571427","4.8571428571428568","skipped_laundry","last_3_days","adult_count",4
"696",78,"abuja","no_structure","female","owned","self","no","na","packaged","taste","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","19.428571428571427","4.8571428571428568","skipped_laundry","last_3_days","child_count",0
"697",78,"abuja","no_structure","female","owned","self","no","na","packaged","taste","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","19.428571428571427","4.8571428571428568","skipped_laundry","last_3_days","hh_size",4
"698",78,"abuja","no_structure","female","owned","self","no","na","packaged","taste","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","19.428571428571427","4.8571428571428568","skipped_laundry","last_3_days","rooms_in_hh",0
"699",78,"abuja","no_structure","female","owned","self","no","na","packaged","taste","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","19.428571428571427","4.8571428571428568","skipped_laundry","last_3_days","density",Inf
"700",78,"abuja","no_structure","female","owned","self","no","na","packaged","taste","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","19.428571428571427","4.8571428571428568","skipped_laundry","last_3_days","daily_dw_cost_pp",2
"701",78,"abuja","no_structure","female","owned","self","no","na","packaged","taste","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","19.428571428571427","4.8571428571428568","skipped_laundry","last_3_days","storage",0
"702",78,"abuja","no_structure","female","owned","self","no","na","packaged","taste","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","19.428571428571427","4.8571428571428568","skipped_laundry","last_3_days","days_struggle",3
"703",79,"abuja","other","female","rented","spouse","no","na","packaged","temperature;cleanliness;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12.714285714285714","4.2380952380952381","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_year","years_in_community",0
"704",79,"abuja","other","female","rented","spouse","no","na","packaged","temperature;cleanliness;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12.714285714285714","4.2380952380952381","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_year","adult_count",3
"705",79,"abuja","other","female","rented","spouse","no","na","packaged","temperature;cleanliness;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12.714285714285714","4.2380952380952381","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_year","child_count",0
"706",79,"abuja","other","female","rented","spouse","no","na","packaged","temperature;cleanliness;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12.714285714285714","4.2380952380952381","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_year","hh_size",3
"707",79,"abuja","other","female","rented","spouse","no","na","packaged","temperature;cleanliness;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12.714285714285714","4.2380952380952381","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_year","rooms_in_hh",1
"708",79,"abuja","other","female","rented","spouse","no","na","packaged","temperature;cleanliness;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12.714285714285714","4.2380952380952381","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_year","density",3
"709",79,"abuja","other","female","rented","spouse","no","na","packaged","temperature;cleanliness;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12.714285714285714","4.2380952380952381","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_year","daily_dw_cost_pp",5
"710",79,"abuja","other","female","rented","spouse","no","na","packaged","temperature;cleanliness;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12.714285714285714","4.2380952380952381","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_year","storage",0
"711",79,"abuja","other","female","rented","spouse","no","na","packaged","temperature;cleanliness;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12.714285714285714","4.2380952380952381","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;skipped_laundry","last_year","days_struggle",0
"712",80,"abuja","other","female","rented","self","yes","tailoring","packaged","temperature;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12","4","skipped_bathing","last_7_days","years_in_community",3.5
"713",80,"abuja","other","female","rented","self","yes","tailoring","packaged","temperature;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12","4","skipped_bathing","last_7_days","adult_count",3
"714",80,"abuja","other","female","rented","self","yes","tailoring","packaged","temperature;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12","4","skipped_bathing","last_7_days","child_count",0
"715",80,"abuja","other","female","rented","self","yes","tailoring","packaged","temperature;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12","4","skipped_bathing","last_7_days","hh_size",3
"716",80,"abuja","other","female","rented","self","yes","tailoring","packaged","temperature;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12","4","skipped_bathing","last_7_days","rooms_in_hh",1
"717",80,"abuja","other","female","rented","self","yes","tailoring","packaged","temperature;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12","4","skipped_bathing","last_7_days","density",3
"718",80,"abuja","other","female","rented","self","yes","tailoring","packaged","temperature;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12","4","skipped_bathing","last_7_days","daily_dw_cost_pp",4.25
"719",80,"abuja","other","female","rented","self","yes","tailoring","packaged","temperature;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12","4","skipped_bathing","last_7_days","storage",0
"720",80,"abuja","other","female","rented","self","yes","tailoring","packaged","temperature;taste","na","na","high_end","commercial_tap","na","pay_to_fetch","12","4","skipped_bathing","last_7_days","days_struggle",2
"721",81,"abuja","wood_unit","female","no_payment","self","yes","food","packaged","affordability;availability","commercial_tap","availability;money","none","commercial_tap","commercial_tap;packaged","pay_to_fetch","31","4.4285714285714288","sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","years_in_community",1
"722",81,"abuja","wood_unit","female","no_payment","self","yes","food","packaged","affordability;availability","commercial_tap","availability;money","none","commercial_tap","commercial_tap;packaged","pay_to_fetch","31","4.4285714285714288","sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","adult_count",7
"723",81,"abuja","wood_unit","female","no_payment","self","yes","food","packaged","affordability;availability","commercial_tap","availability;money","none","commercial_tap","commercial_tap;packaged","pay_to_fetch","31","4.4285714285714288","sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","child_count",0
"724",81,"abuja","wood_unit","female","no_payment","self","yes","food","packaged","affordability;availability","commercial_tap","availability;money","none","commercial_tap","commercial_tap;packaged","pay_to_fetch","31","4.4285714285714288","sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","hh_size",7
"725",81,"abuja","wood_unit","female","no_payment","self","yes","food","packaged","affordability;availability","commercial_tap","availability;money","none","commercial_tap","commercial_tap;packaged","pay_to_fetch","31","4.4285714285714288","sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","rooms_in_hh",1
"726",81,"abuja","wood_unit","female","no_payment","self","yes","food","packaged","affordability;availability","commercial_tap","availability;money","none","commercial_tap","commercial_tap;packaged","pay_to_fetch","31","4.4285714285714288","sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","density",7
"727",81,"abuja","wood_unit","female","no_payment","self","yes","food","packaged","affordability;availability","commercial_tap","availability;money","none","commercial_tap","commercial_tap;packaged","pay_to_fetch","31","4.4285714285714288","sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","daily_dw_cost_pp",3.2
"728",81,"abuja","wood_unit","female","no_payment","self","yes","food","packaged","affordability;availability","commercial_tap","availability;money","none","commercial_tap","commercial_tap;packaged","pay_to_fetch","31","4.4285714285714288","sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","storage",0
"729",81,"abuja","wood_unit","female","no_payment","self","yes","food","packaged","affordability;availability","commercial_tap","availability;money","none","commercial_tap","commercial_tap;packaged","pay_to_fetch","31","4.4285714285714288","sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","days_struggle",4
"730",82,"abuja","block_unit","female","rented","self","yes","salon","packaged","taste;trustworthiness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","24.428571428571427","8.1428571428571423","sachet_to_cook;skipped_bathing;skipped_laundry","last_3_days","years_in_community",7
"731",82,"abuja","block_unit","female","rented","self","yes","salon","packaged","taste;trustworthiness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","24.428571428571427","8.1428571428571423","sachet_to_cook;skipped_bathing;skipped_laundry","last_3_days","adult_count",3
"732",82,"abuja","block_unit","female","rented","self","yes","salon","packaged","taste;trustworthiness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","24.428571428571427","8.1428571428571423","sachet_to_cook;skipped_bathing;skipped_laundry","last_3_days","child_count",7
"733",82,"abuja","block_unit","female","rented","self","yes","salon","packaged","taste;trustworthiness","na","na","none","commercial_tap","commercial_tap","pay_to_fetch","24.428571428571427","8.1428571428571423","sachet_to_cook;skipped_bathing;skipped_laundry","last_3_days","hh_size",10
